FIPS,Sex,Race/ethnicity,Age,2020,2021,2022,2023,2024,2025
6000,FEMALE,ASIAN NH,40,49922,51420,52882,54303,54582,53469
6000,FEMALE,ASIAN NH,41,48717,50366,51517,53491,54627,54721
6000,FEMALE,ASIAN NH,42,47560,48613,50460,51776,53610,54871
6000,FEMALE,ASIAN NH,43,47852,47360,48582,50659,52067,53993
6000,FEMALE,ASIAN NH,44,48334,47534,47542,49055,50704,52343
6000,FEMALE,ASIAN NH,45,48940,47957,47364,47784,49089,50765
6000,FEMALE,ASIAN NH,46,49083,49060,48010,47652,47852,49164
6000,FEMALE,ASIAN NH,47,49783,48719,48986,48335,47734,47775
6000,FEMALE,ASIAN NH,48,49443,49497,48833,49350,48563,47965
6000,FEMALE,ASIAN NH,49,49111,49618,49793,49103,49816,48876
6000,FEMALE,ASIAN NH,50,47680,48690,49392,49927,48835,49606
6000,FEMALE,ASIAN NH,51,46355,47341,48709,49466,50030,48969
6000,FEMALE,ASIAN NH,52,44477,46451,47416,49080,49490,50114
6000,FEMALE,ASIAN NH,53,42551,44188,46561,47747,49373,49761
6000,FEMALE,ASIAN NH,54,42999,42719,44259,46617,47532,49142
6000,FEMALE,ASIAN NH,55,43305,42874,42638,44791,46974,47926
6000,FEMALE,ASIAN NH,56,43716,43204,42802,42565,44722,46732
6000,FEMALE,ASIAN NH,57,43997,43334,43265,42910,42470,44638
6000,FEMALE,ASIAN NH,58,41887,43864,43200,43235,42896,42386
6000,FEMALE,ASIAN NH,59,42602,41904,43907,43251,43309,43202
6000,FEMALE,ASIAN NH,60,41962,42235,41853,44131,43411,43128
6000,FEMALE,ASIAN NH,61,41513,41722,42357,42155,44417,43479
6000,FEMALE,ASIAN NH,62,40700,41290,41473,42071,42083,44375
6000,FEMALE,ASIAN NH,63,39967,40394,41277,41605,41962,42038
6000,FEMALE,ASIAN NH,64,39541,39693,40252,41100,41561,42006
6000,FEMALE,ASIAN NH,65,39093,39076,39658,39968,40802,41305
6000,FEMALE,ASIAN NH,66,37465,38462,39079,39583,39693,40765
6000,FEMALE,ASIAN NH,67,36190,37023,38255,38887,39279,39580
6000,FEMALE,ASIAN NH,68,34202,36114,36925,38197,38850,39078
6000,FEMALE,ASIAN NH,69,33194,33794,35693,36666,37879,38455
6000,FEMALE,ASIAN NH,70,33369,32719,33197,35356,36364,37407
6000,FEMALE,ASIAN NH,71,31554,32798,32727,33228,34969,36154
6000,FEMALE,ASIAN NH,72,28895,31399,32531,32498,32845,34574
6000,FEMALE,ASIAN NH,73,27712,28524,31358,32169,32280,32610
6000,FEMALE,ASIAN NH,74,23392,27357,28113,30975,31695,31703
6000,FEMALE,ASIAN NH,75,21233,22839,27066,28025,30689,31279
6000,FEMALE,ASIAN NH,76,19665,21162,22767,27035,27635,30287
6000,FEMALE,ASIAN NH,77,18291,19279,20897,22483,26476,27092
6000,FEMALE,ASIAN NH,78,17063,17902,18963,20647,22066,26110
6000,FEMALE,ASIAN NH,79,16010,16704,17707,18769,20392,21785
6000,FEMALE,ASIAN NH,80,15237,15817,16533,17572,18511,20168
6000,FEMALE,ASIAN NH,81,13942,14881,15497,16232,16908,17768
6000,FEMALE,ASIAN NH,82,13283,13379,14349,15029,15506,16214
6000,FEMALE,ASIAN NH,83,12380,12776,13043,13928,14443,14931
6000,FEMALE,ASIAN NH,84,11259,11919,12415,12681,13388,13877
6000,FEMALE,ASIAN NH,85,10602,10844,11560,12094,12360,12981
6000,FEMALE,ASIAN NH,86,9872,9947,10256,10972,11069,11290
6000,FEMALE,ASIAN NH,87,8901,9409,9523,9850,10278,10357
6000,FEMALE,ASIAN NH,88,7640,8167,8851,8871,9093,9391
6000,FEMALE,ASIAN NH,89,7094,6998,7561,8291,8254,8407
6000,FEMALE,ASIAN NH,90,6397,6776,6685,7209,7843,7696
6000,FEMALE,ASIAN NH,91,5263,5667,6114,6020,6175,6752
6000,FEMALE,ASIAN NH,92,4566,4561,4965,5409,5066,5179
6000,FEMALE,ASIAN NH,93,3903,3880,3935,4366,4641,4268
6000,FEMALE,ASIAN NH,94,3166,3277,3305,3305,3677,3870
6000,FEMALE,ASIAN NH,95,2462,2577,2725,2727,2686,3049
6000,FEMALE,ASIAN NH,96,1962,1887,2036,2192,1990,1977
6000,FEMALE,ASIAN NH,97,1477,1575,1550,1618,1680,1522
6000,FEMALE,ASIAN NH,98,1126,1018,1194,1133,1180,1230
6000,FEMALE,ASIAN NH,99,829,782,704,903,841,894
6000,FEMALE,ASIAN NH,100,565,501,461,332,639,614
6000,FEMALE,ASIAN NH,101,380,150,151,145,239,430
6000,FEMALE,ASIAN NH,102,227,359,129,125,75,139
6000,FEMALE,ASIAN NH,103,107,213,344,111,63,31
6000,FEMALE,ASIAN NH,104,58,88,191,314,48,31
6000,FEMALE,ASIAN NH,105,62,60,89,185,200,30
6000,FEMALE,ASIAN NH,106,49,69,67,96,84,85
6000,FEMALE,ASIAN NH,107,19,37,57,55,33,33
6000,FEMALE,ASIAN NH,108,8,18,36,56,33,13
6000,FEMALE,ASIAN NH,109,7,8,18,36,27,18
6000,FEMALE,ASIAN NH,110,10,17,25,42,28,30
6000,FEMALE,NHPI NH,0,799,617,679,473,590,625
6000,FEMALE,NHPI NH,1,849,801,619,683,477,591
6000,FEMALE,NHPI NH,2,900,849,806,636,701,476
6000,FEMALE,NHPI NH,3,887,903,832,801,612,689
6000,FEMALE,NHPI NH,4,841,885,904,822,789,607
6000,FEMALE,NHPI NH,5,900,846,890,905,828,815
6000,FEMALE,NHPI NH,6,857,896,846,899,909,836
6000,FEMALE,NHPI NH,7,808,851,885,841,892,907
6000,FEMALE,NHPI NH,8,792,822,860,901,840,898
6000,FEMALE,NHPI NH,9,803,798,814,870,910,835
6000,FEMALE,NHPI NH,10,762,811,790,819,863,918
6000,FEMALE,NHPI NH,11,869,756,816,793,812,879
6000,FEMALE,NHPI NH,12,815,865,762,826,823,823
6000,FEMALE,NHPI NH,13,806,823,878,790,825,851
6000,FEMALE,NHPI NH,14,849,797,821,874,785,822
6000,FEMALE,NHPI NH,15,861,853,804,827,882,791
6000,FEMALE,NHPI NH,16,839,869,851,808,856,883
6000,FEMALE,NHPI NH,17,875,848,878,857,804,854
6000,FEMALE,NHPI NH,18,834,993,1025,1050,1039,990
6000,FEMALE,NHPI NH,19,849,860,1001,1004,1035,1020
6000,FEMALE,NHPI NH,20,889,861,892,1065,1061,1081
6000,FEMALE,NHPI NH,21,876,927,885,918,1085,1075
6000,FEMALE,NHPI NH,22,848,824,913,829,855,1029
6000,FEMALE,NHPI NH,23,810,811,840,917,824,805
6000,FEMALE,NHPI NH,24,919,788,821,843,924,839
6000,FEMALE,NHPI NH,25,974,953,836,898,912,985
6000,FEMALE,NHPI NH,26,1103,942,877,740,803,827
6000,FEMALE,NHPI NH,27,1123,1139,973,911,758,883
6000,FEMALE,NHPI NH,28,1103,1127,1180,1012,924,806
6000,FEMALE,NHPI NH,29,1229,1127,1130,1185,1009,926
6000,FEMALE,NHPI NH,30,1225,1245,1125,1150,1209,1007
6000,FEMALE,NHPI NH,31,1188,1202,1237,1131,1125,1195
6000,FEMALE,NHPI NH,32,1218,1192,1250,1282,1188,1195
6000,FEMALE,NHPI NH,33,1183,1203,1210,1261,1350,1281
6000,FEMALE,NHPI NH,34,1245,1201,1241,1279,1313,1403
6000,FEMALE,NHPI NH,35,1196,1218,1186,1228,1257,1301
6000,FEMALE,NHPI NH,36,1174,1177,1193,1175,1202,1222
6000,FEMALE,NHPI NH,37,1205,1247,1228,1254,1178,1237
6000,FEMALE,NHPI NH,38,1125,1177,1224,1209,1235,1158
6000,FEMALE,NHPI NH,39,1082,1112,1194,1235,1258,1239
6000,FEMALE,NHPI NH,40,1106,1133,1116,1216,1335,1373
6000,FEMALE,NHPI NH,41,1073,1131,1128,1120,1203,1317
6000,FEMALE,NHPI NH,42,987,1123,1184,1213,1165,1233
6000,FEMALE,NHPI NH,43,996,994,1112,1180,1208,1160
6000,FEMALE,NHPI NH,44,1022,1025,1026,1147,1219,1233
6000,FEMALE,NHPI NH,45,945,1009,1035,1030,1144,1199
6000,FEMALE,NHPI NH,46,989,970,1062,1079,1042,1130
6000,FEMALE,NHPI NH,47,951,992,1045,1068,1081,1046
6000,FEMALE,NHPI NH,48,967,959,1075,1092,1128,1136
6000,FEMALE,NHPI NH,49,959,955,953,1053,1069,1106
6000,FEMALE,NHPI NH,50,1070,1007,970,946,1050,1087
6000,FEMALE,NHPI NH,51,1047,1054,995,956,932,1030
6000,FEMALE,NHPI NH,52,1017,1036,1051,991,959,949
6000,FEMALE,NHPI NH,53,996,1000,1054,1078,975,983
6000,FEMALE,NHPI NH,54,1071,982,1057,1108,1072,966
6000,FEMALE,NHPI NH,55,1059,1059,967,1062,1096,1093
6000,FEMALE,NHPI NH,56,1075,1142,1143,970,1139,1115
6000,FEMALE,NHPI NH,57,1074,1082,1157,1121,949,1122
6000,FEMALE,NHPI NH,58,1073,1079,1108,1166,1145,945
6000,FEMALE,NHPI NH,59,1068,1040,1099,1121,1147,1162
6000,FEMALE,NHPI NH,60,936,1128,1041,1076,1196,1164
6000,FEMALE,NHPI NH,61,976,964,1177,1074,1058,1201
6000,FEMALE,NHPI NH,62,926,1028,1012,1233,1079,1094
6000,FEMALE,NHPI NH,63,821,1085,1013,1030,1269,1066
6000,FEMALE,NHPI NH,64,863,805,1146,1086,1092,1281
6000,FEMALE,NHPI NH,65,726,840,786,1148,1068,1061
6000,FEMALE,NHPI NH,66,744,742,848,792,1145,1059
6000,FEMALE,NHPI NH,67,665,750,749,854,809,1134
6000,FEMALE,NHPI NH,68,611,648,739,737,846,788
6000,FEMALE,NHPI NH,69,590,618,673,754,755,858
6000,FEMALE,NHPI NH,70,549,588,616,673,745,739
6000,FEMALE,NHPI NH,71,542,527,577,594,655,715
6000,FEMALE,NHPI NH,72,497,525,563,607,606,659
6000,FEMALE,NHPI NH,73,416,486,530,568,597,615
6000,FEMALE,NHPI NH,74,433,385,540,571,606,559
6000,FEMALE,NHPI NH,75,378,429,397,550,577,617
6000,FEMALE,NHPI NH,76,326,363,414,383,532,541
6000,FEMALE,NHPI NH,77,323,337,375,443,409,558
6000,FEMALE,NHPI NH,78,271,326,337,375,433,400
6000,FEMALE,NHPI NH,79,271,278,332,342,373,421
6000,FEMALE,NHPI NH,80,238,284,285,332,339,368
6000,FEMALE,NHPI NH,81,220,246,294,297,332,341
6000,FEMALE,NHPI NH,82,197,208,231,276,261,291
6000,FEMALE,NHPI NH,83,159,201,214,240,270,265
6000,FEMALE,NHPI NH,84,190,174,219,231,246,276
6000,FEMALE,NHPI NH,85,142,182,163,204,209,217
6000,FEMALE,NHPI NH,86,121,148,186,165,194,192
6000,FEMALE,NHPI NH,87,111,121,148,185,156,182
6000,FEMALE,NHPI NH,88,114,107,117,149,169,144
6000,FEMALE,NHPI NH,89,89,121,115,124,137,148
6000,FEMALE,NHPI NH,90,88,86,118,112,109,116
6000,FEMALE,NHPI NH,91,69,87,85,117,99,80
6000,FEMALE,NHPI NH,92,55,57,75,73,82,79
6000,FEMALE,NHPI NH,93,56,69,71,89,77,74
6000,FEMALE,NHPI NH,94,35,39,52,53,59,53
6000,FEMALE,NHPI NH,95,21,29,33,46,40,45
6000,FEMALE,NHPI NH,96,33,23,31,35,29,24
6000,FEMALE,NHPI NH,97,38,34,24,32,28,24
6000,FEMALE,NHPI NH,98,20,35,30,21,19,20
6000,FEMALE,NHPI NH,99,3,18,33,27,15,16
6000,FEMALE,NHPI NH,100,8,3,18,31,19,11
6000,FEMALE,NHPI NH,101,3,7,2,17,16,10
6000,FEMALE,NHPI NH,102,2,3,7,2,11,13
6000,FEMALE,NHPI NH,103,0,1,2,6,1,5
6000,FEMALE,NHPI NH,104,0,0,1,2,4,1
6000,FEMALE,NHPI NH,105,3,1,1,2,2,1
6000,FEMALE,NHPI NH,106,3,2,0,0,1,0
6000,FEMALE,NHPI NH,107,0,3,2,0,0,0
6000,FEMALE,NHPI NH,108,0,0,3,2,0,0
6000,FEMALE,NHPI NH,109,0,0,0,3,1,0
6000,FEMALE,NHPI NH,110,0,0,0,0,2,1
6000,FEMALE,MR NH,0,15481,9211,9182,8802,11501,11384
6000,FEMALE,MR NH,1,17951,15465,9193,9163,8749,11431
6000,FEMALE,MR NH,2,18163,18068,15795,9425,9624,8905
6000,FEMALE,MR NH,3,18611,18116,18148,16030,9513,9687
6000,FEMALE,MR NH,4,18762,18520,18260,18122,16049,9468
6000,FEMALE,MR NH,5,18743,18872,18606,18568,18255,16292
6000,FEMALE,MR NH,6,18706,18946,19021,18733,18695,18277
6000,FEMALE,MR NH,7,18553,18756,19020,19138,18857,18761
6000,FEMALE,MR NH,8,17999,18575,18967,19020,19227,18864
6000,FEMALE,MR NH,9,17782,17985,18558,18961,19024,19223
6000,FEMALE,MR NH,10,16899,18269,18120,18563,18954,18981
6000,FEMALE,MR NH,11,16162,16879,18153,18058,18496,18802
6000,FEMALE,MR NH,12,16139,16175,16995,18273,18076,18551
6000,FEMALE,MR NH,13,15903,16101,16129,16862,18168,17975
6000,FEMALE,MR NH,14,15165,15819,16186,16124,16851,18132
6000,FEMALE,MR NH,15,15204,15159,15883,16221,16304,16774
6000,FEMALE,MR NH,16,14739,15081,15159,15941,16249,16354
6000,FEMALE,MR NH,17,14308,14683,15144,15260,15959,16314
6000,FEMALE,MR NH,18,15185,17293,17775,18620,18666,19128
6000,FEMALE,MR NH,19,14280,16348,18689,19219,20119,19927
6000,FEMALE,MR NH,20,13669,13167,15153,17101,17593,18675
6000,FEMALE,MR NH,21,13270,13086,12595,14500,16423,16981
6000,FEMALE,MR NH,22,13188,12643,12456,11864,13790,15748
6000,FEMALE,MR NH,23,13074,12820,12156,11859,11323,13250
6000,FEMALE,MR NH,24,12923,12864,12555,11843,11627,11212
6000,FEMALE,MR NH,25,13063,12884,12625,12505,11695,11736
6000,FEMALE,MR NH,26,12996,12660,12440,12093,12049,11512
6000,FEMALE,MR NH,27,12989,13125,13067,12666,12358,12200
6000,FEMALE,MR NH,28,12731,13174,13248,13239,12729,12470
6000,FEMALE,MR NH,29,12780,12639,13097,13152,13184,12658
6000,FEMALE,MR NH,30,12166,12913,12861,13338,13383,13447
6000,FEMALE,MR NH,31,11569,12359,12946,12917,13355,13438
6000,FEMALE,MR NH,32,11243,11596,12334,13029,12871,13415
6000,FEMALE,MR NH,33,10601,11230,11783,12798,13405,13183
6000,FEMALE,MR NH,34,10071,10733,11305,11869,12798,13535
6000,FEMALE,MR NH,35,10039,9970,10715,11321,11914,12858
6000,FEMALE,MR NH,36,9916,10189,9923,10810,11260,12022
6000,FEMALE,MR NH,37,9733,9863,10209,9947,10869,11258
6000,FEMALE,MR NH,38,9402,9774,9933,10293,10013,10837
6000,FEMALE,MR NH,39,8991,9533,9787,9960,10443,10002
6000,FEMALE,MR NH,40,8630,9015,9523,9784,9910,10502
6000,FEMALE,MR NH,41,7980,8573,9050,9492,9784,9931
6000,FEMALE,MR NH,42,7661,7993,8579,9100,9535,9750
6000,FEMALE,MR NH,43,7377,7574,8033,8604,9129,9551
6000,FEMALE,MR NH,44,7198,7332,7717,8233,8833,9280
6000,FEMALE,MR NH,45,6736,7269,7558,7645,8132,8826
6000,FEMALE,MR NH,46,6515,6761,7302,7592,7699,8180
6000,FEMALE,MR NH,47,6687,6491,6750,7335,7582,7733
6000,FEMALE,MR NH,48,6657,6843,6520,6821,7404,7663
6000,FEMALE,MR NH,49,7076,6677,6867,6513,6884,7510
6000,FEMALE,MR NH,50,6724,6971,6679,6857,6470,6914
6000,FEMALE,MR NH,51,6240,6689,6948,6693,6871,6500
6000,FEMALE,MR NH,52,5961,6166,6613,6996,6651,6900
6000,FEMALE,MR NH,53,5939,6149,6158,6687,6970,6650
6000,FEMALE,MR NH,54,5839,6129,6227,6285,6829,7100
6000,FEMALE,MR NH,55,6026,5859,6219,6199,6319,6840
6000,FEMALE,MR NH,56,5918,6018,5816,6181,6132,6264
6000,FEMALE,MR NH,57,5976,5972,6042,5926,6162,6115
6000,FEMALE,MR NH,58,5916,6154,6081,6092,6114,6183
6000,FEMALE,MR NH,59,5870,5865,6120,6022,6051,6041
6000,FEMALE,MR NH,60,5663,5962,5989,6126,5978,6071
6000,FEMALE,MR NH,61,5447,5837,6091,6079,6060,6043
6000,FEMALE,MR NH,62,5274,5478,5902,6062,6023,6074
6000,FEMALE,MR NH,63,4938,5232,5541,5966,6185,5970
6000,FEMALE,MR NH,64,4594,4855,5165,5528,5862,6071
6000,FEMALE,MR NH,65,4345,4602,4811,5112,5445,5788
6000,FEMALE,MR NH,66,4104,4361,4652,4896,5059,5377
6000,FEMALE,MR NH,67,3779,4117,4349,4632,4817,4986
6000,FEMALE,MR NH,68,3679,3769,4108,4343,4613,4787
6000,FEMALE,MR NH,69,3455,3668,3734,4074,4296,4528
6000,FEMALE,MR NH,70,3301,3461,3639,3692,3989,4203
6000,FEMALE,MR NH,71,3028,3312,3463,3668,3625,3929
6000,FEMALE,MR NH,72,2954,3020,3332,3459,3643,3589
6000,FEMALE,MR NH,73,3017,2901,2983,3291,3367,3548
6000,FEMALE,MR NH,74,2309,3135,2845,2944,3333,3348
6000,FEMALE,MR NH,75,2138,2323,3154,2858,2931,3289
6000,FEMALE,MR NH,76,2063,2138,2329,3162,2788,2871
6000,FEMALE,MR NH,77,1868,2093,2163,2357,3121,2756
6000,FEMALE,MR NH,78,1711,1849,2072,2140,2289,3017
6000,FEMALE,MR NH,79,1537,1712,1854,2085,2105,2245
6000,FEMALE,MR NH,80,1443,1552,1742,1876,2042,2071
6000,FEMALE,MR NH,81,1336,1455,1565,1752,1802,1957
6000,FEMALE,MR NH,82,1165,1322,1453,1552,1674,1703
6000,FEMALE,MR NH,83,1072,1178,1337,1469,1500,1603
6000,FEMALE,MR NH,84,963,1076,1180,1333,1403,1415
6000,FEMALE,MR NH,85,1021,977,1077,1184,1277,1340
6000,FEMALE,MR NH,86,920,1019,980,1088,1091,1186
6000,FEMALE,MR NH,87,740,916,1023,1003,1008,982
6000,FEMALE,MR NH,88,678,748,922,1030,945,921
6000,FEMALE,MR NH,89,624,675,744,921,946,855
6000,FEMALE,MR NH,90,535,663,710,776,869,890
6000,FEMALE,MR NH,91,459,499,623,674,619,717
6000,FEMALE,MR NH,92,380,463,502,627,579,540
6000,FEMALE,MR NH,93,328,360,443,483,512,463
6000,FEMALE,MR NH,94,261,323,352,432,399,425
6000,FEMALE,MR NH,95,214,238,300,331,332,321
6000,FEMALE,MR NH,96,169,210,233,296,246,263
6000,FEMALE,MR NH,97,149,162,203,222,219,192
6000,FEMALE,MR NH,98,94,146,159,199,163,162
6000,FEMALE,MR NH,99,68,91,143,152,156,119
6000,FEMALE,MR NH,100,62,71,94,145,114,107
6000,FEMALE,MR NH,101,36,58,67,89,87,56
6000,FEMALE,MR NH,102,17,37,59,66,56,48
6000,FEMALE,MR NH,103,8,10,30,52,41,34
6000,FEMALE,MR NH,104,2,7,9,29,30,24
6000,FEMALE,MR NH,105,15,10,15,17,17,19
6000,FEMALE,MR NH,106,9,9,4,9,5,10
6000,FEMALE,MR NH,107,3,7,7,2,1,4
6000,FEMALE,MR NH,108,2,3,7,7,2,0
6000,FEMALE,MR NH,109,1,2,3,7,4,1
6000,FEMALE,MR NH,110,22,23,25,28,8,7
6000,FEMALE,HISPANIC,0,112053,93051,98261,97134,82542,81305
6000,FEMALE,HISPANIC,1,118940,111651,92652,97844,96519,81941
6000,FEMALE,HISPANIC,2,120448,115995,109265,90827,95934,95022
6000,FEMALE,HISPANIC,3,123743,117353,113811,106926,89758,94797
6000,FEMALE,HISPANIC,4,126679,121569,115646,112173,104848,89533
6000,FEMALE,HISPANIC,5,129027,124174,119747,114012,110620,103310
6000,FEMALE,HISPANIC,6,128728,127156,122382,118083,113093,109458
6000,FEMALE,HISPANIC,7,130869,126779,125519,121553,117227,112236
6000,FEMALE,HISPANIC,8,132438,129420,125044,124395,120685,116633
6000,FEMALE,HISPANIC,9,135939,129752,127900,123374,123489,119819
6000,FEMALE,HISPANIC,10,138595,133773,128462,126668,122685,122907
6000,FEMALE,HISPANIC,11,141499,136239,131909,126875,125520,121660
6000,FEMALE,HISPANIC,12,146572,139148,133996,130706,125279,124315
6000,FEMALE,HISPANIC,13,146454,144421,137770,132732,129990,124314
6000,FEMALE,HISPANIC,14,141176,144120,142936,135915,131696,128724
6000,FEMALE,HISPANIC,15,138126,138528,142250,141318,134923,131008
6000,FEMALE,HISPANIC,16,135587,135878,136683,140737,139797,134227
6000,FEMALE,HISPANIC,17,133070,133548,134231,135501,139525,138784
6000,FEMALE,HISPANIC,18,134479,152214,155544,159941,159903,162506
6000,FEMALE,HISPANIC,19,129434,133599,149600,154297,159397,161161
6000,FEMALE,HISPANIC,20,127127,124542,129041,141234,147086,152807
6000,FEMALE,HISPANIC,21,125255,119828,118092,121471,133981,139892
6000,FEMALE,HISPANIC,22,125191,117672,112494,110635,114613,127625
6000,FEMALE,HISPANIC,23,126090,118008,111322,105674,104755,109471
6000,FEMALE,HISPANIC,24,127434,120264,113387,107035,102259,101882
6000,FEMALE,HISPANIC,25,126873,118765,111535,103448,97641,94064
6000,FEMALE,HISPANIC,26,127976,113498,106713,101125,97051,94107
6000,FEMALE,HISPANIC,27,130908,124054,110896,105075,100618,96434
6000,FEMALE,HISPANIC,28,131327,126759,121048,108732,104217,100586
6000,FEMALE,HISPANIC,29,129097,126804,123665,118859,107231,102660
6000,FEMALE,HISPANIC,30,125517,125270,124257,121150,116970,105677
6000,FEMALE,HISPANIC,31,118765,121006,121982,122047,119173,114974
6000,FEMALE,HISPANIC,32,116365,115198,118267,119679,119859,117590
6000,FEMALE,HISPANIC,33,113706,113304,112632,116153,117576,118119
6000,FEMALE,HISPANIC,34,111662,110577,110535,110195,114246,115899
6000,FEMALE,HISPANIC,35,111078,107629,107037,107551,107513,111960
6000,FEMALE,HISPANIC,36,110088,107628,105208,104727,105569,106440
6000,FEMALE,HISPANIC,37,111192,107026,105359,102875,102562,103836
6000,FEMALE,HISPANIC,38,110706,107245,104121,102713,100604,100812
6000,FEMALE,HISPANIC,39,109557,107049,104657,101989,100359,98688
6000,FEMALE,HISPANIC,40,108704,106471,104248,102710,100156,98445
6000,FEMALE,HISPANIC,41,104518,105793,104149,102386,101045,98885
6000,FEMALE,HISPANIC,42,102816,101728,103509,102052,100868,98977
6000,FEMALE,HISPANIC,43,102531,100281,99355,101211,99839,98843
6000,FEMALE,HISPANIC,44,100149,99216,97594,97165,99129,97950
6000,FEMALE,HISPANIC,45,99749,96921,96632,95376,95142,97440
6000,FEMALE,HISPANIC,46,97565,96948,94858,95269,93927,93674
6000,FEMALE,HISPANIC,47,96670,94842,94674,93248,93573,92162
6000,FEMALE,HISPANIC,48,95748,93888,92869,92898,91493,92134
6000,FEMALE,HISPANIC,49,96316,92788,91719,90763,91143,89870
6000,FEMALE,HISPANIC,50,94514,93221,90167,89584,88853,89550
6000,FEMALE,HISPANIC,51,90360,92284,91376,88110,87843,87323
6000,FEMALE,HISPANIC,52,87408,87807,89816,89266,86360,86081
6000,FEMALE,HISPANIC,53,84821,84712,85970,87936,87667,84574
6000,FEMALE,HISPANIC,54,82457,81857,82243,83905,86099,86126
6000,FEMALE,HISPANIC,55,81368,79601,79434,80020,81831,84402
6000,FEMALE,HISPANIC,56,79701,79448,77477,77864,78467,80344
6000,FEMALE,HISPANIC,57,76668,76973,77118,75257,76213,76679
6000,FEMALE,HISPANIC,58,73757,74227,75047,75466,73366,75086
6000,FEMALE,HISPANIC,59,71647,71073,71988,72798,73606,71195
6000,FEMALE,HISPANIC,60,69412,69156,68894,69826,71102,71952
6000,FEMALE,HISPANIC,61,64697,67199,67246,67205,68050,69515
6000,FEMALE,HISPANIC,62,62536,62068,64849,65406,65357,66412
6000,FEMALE,HISPANIC,63,59100,60384,60067,63207,63840,63810
6000,FEMALE,HISPANIC,64,56925,56827,58464,58362,61399,62115
6000,FEMALE,HISPANIC,65,54187,54857,54957,56876,56924,60033
6000,FEMALE,HISPANIC,66,50365,52058,53230,53427,55074,55459
6000,FEMALE,HISPANIC,67,46519,48215,50117,51632,51750,53557
6000,FEMALE,HISPANIC,68,43117,44421,46375,48609,49958,50355
6000,FEMALE,HISPANIC,69,40359,41267,42523,44832,47178,48516
6000,FEMALE,HISPANIC,70,37754,38399,39413,40769,43368,45623
6000,FEMALE,HISPANIC,71,35544,36175,37180,38077,39443,42062
6000,FEMALE,HISPANIC,72,33485,33954,34822,35990,36853,38341
6000,FEMALE,HISPANIC,73,31476,31860,32458,33505,34583,35374
6000,FEMALE,HISPANIC,74,27579,29762,30447,31110,32256,33266
6000,FEMALE,HISPANIC,75,25694,26025,28678,29266,30112,31445
6000,FEMALE,HISPANIC,76,24061,25013,25540,28168,28644,29405
6000,FEMALE,HISPANIC,77,22859,23115,24413,24964,27542,27872
6000,FEMALE,HISPANIC,78,20348,21896,22346,23749,24213,26743
6000,FEMALE,HISPANIC,79,18710,19611,21397,21759,23247,23630
6000,FEMALE,HISPANIC,80,17654,17852,18802,20687,21133,22506
6000,FEMALE,HISPANIC,81,16286,16857,17203,18066,19758,20115
6000,FEMALE,HISPANIC,82,14940,15364,16075,16513,17214,18753
6000,FEMALE,HISPANIC,83,13795,13968,14626,15407,15756,16387
6000,FEMALE,HISPANIC,84,12843,12859,13119,13882,14702,15041
6000,FEMALE,HISPANIC,85,11120,11704,11995,12219,13082,13844
6000,FEMALE,HISPANIC,86,9733,10323,11064,11408,11317,12129
6000,FEMALE,HISPANIC,87,8937,8644,9358,10151,10318,10235
6000,FEMALE,HISPANIC,88,7849,7997,7768,8466,9258,9293
6000,FEMALE,HISPANIC,89,7741,6984,7273,7029,7818,8561
